南北小聚 Chef Kitchen,21.0,上環干諾道中138號地下,$101-200,粵菜 (廣東),中菜館,(38 食評),1055,
皇仁書院舊生會﹝中菜部﹞,62.0,銅鑼灣高士威道120號,$201-400,粵菜 (廣東),中菜館,(70 食評),1714,
棋哥燒鵝餐室 Ki's Roasted Goose Restaurant,27.0,天后電氣道79-81號發昌樓地舖,$51-100,粵菜 (廣東),燒臘,(72 食評),1231,
龍湖居 Dragon House,28.0,銅鑼灣謝斐道496號金利文廣場2樓,$201-400,粵菜 (廣東),海鮮,(39 食評),1871,
萬豪中菜廳 Man Ho Chinese Restaurant,26.0,金鐘金鐘道88號太古廣場香港JW萬豪酒店3樓,$201-400,粵菜 (廣東),酒店餐廳,(51 食評),1390,食品85折（6至10位）及9折（2至5位）
美心皇宮 Maxim's Palace Chinese Restaurant,45.0,中環愛丁堡廣場5-7號大會堂低座2樓,$101-200,粵菜 (廣東),點心,(93 食評),4033,
越華會海鮮小館 Yuet Wah Hui Seafood Restaurant,69.0,灣仔駱克道405-419號地下B舖,$101-200,粵菜 (廣東),海鮮,(95 食評),3583,
潮江春 Chiuchow Garden Restaurant,23.0,上環德輔道中199號無限極廣場3樓,$101-200,潮州菜,點心,(57 食評),2057,
東方小祇園齋菜 Tung Fong Siu Kee Yuen,62.0,灣仔軒尼詩道241號,$50以下,粵菜 (廣東),素食,(126 食評),1693,
鼎爺私房菜 Ding's Kitchen,13.0,銅鑼灣登龍街18號V Point 21樓,$801以上,粵菜 (廣東),私房菜,(24 食評),1964,
富臨皇宮 Fulum Palace,21.0,北角英皇道438號地下,$101-200,粵菜 (廣東),點心,(44 食評),603,
營致會館 Ying Jee Club,14.0,中環干諾道中41號盈置大廈地下G05、107及108號舖,$401-800,粵菜 (廣東),中菜館,(22 食評),2678,
口利福 Ho Lee Fook,15.0,中環蘇豪伊利近街1-5號地下,$101-200,粵菜 (廣東),粵菜 (廣東),(36 食評),5049,
鋒膳 Flower Drum,10.0,灣仔石水渠街69-71號年威閣2樓B號舖,$401-800,粵菜 (廣東),中菜館,(15 食評),1577,
陳勤記鹵鵝飯店 Chan Kan Kee Chiu Chow Restaurant,105.0,上環皇后大道西11號地舖,$101-200,中菜館,潮州菜,(164 食評),4597,
喜萬年酒樓 Asiania Restaurant,20.0,灣仔軒尼詩道288號英皇集團中心地庫,$201-400,粵菜 (廣東),海鮮,(35 食評),1435,
怡翠軒 Jasmine Place,33.0,中環康樂廣場1號怡和大廈地庫5號舖,$101-200,粵菜 (廣東),點心,(60 食評),3755,
東海酒家 East Ocean Restaurant,31.0,鰂魚涌華蘭路25號栢克大廈2樓,$101-200,粵菜 (廣東),海鮮,(76 食評),1341,星期一至五訂座可享午市點心紙65折 (須於12:15 pm前結帳及離座)
星月居 Stellar House,11.0,灣仔駱克道382號莊士企業大廈3樓,$401-800,粵菜 (廣東),順德菜,(16 食評),2226,
夏宮 Summer Palace,29.0,金鐘金鐘道88號太古廣場二座港島香格里拉酒店5樓,$201-400,粵菜 (廣東),中菜館,(54 食評),3166,午膳食品95折及晚膳食品9折
西苑酒家 West Villa Restaurant,16.0,銅鑼灣希慎道33號利園一期5樓,$201-400,粵菜 (廣東),中菜館,(32 食評),2588,
君綽軒 Kwan Cheuk Heen,26.0,北角油街23號港島海逸君綽酒店5樓,$201-400,粵菜 (廣東),中菜館,(44 食評),1627,提供網上訂座
利小館 Lei Bistro,75.0,銅鑼灣勿地臣街1號時代廣場B2樓B217-B218號舖,$101-200,粵菜 (廣東),海鮮,(182 食評),3627,
天一閣 Tasting Court Chinese Cuisine,13.0,跑馬地黃泥涌道63-65號安美大廈閣樓D舖,$801以上,順德菜,私房菜,(14 食評),1828,
美心皇宮 Maxim's Palace Chinese Restaurant,27.0,上環干諾道中168-200號信德中心地庫B13-B18號舖,$101-200,粵菜 (廣東),點心,(61 食評),2057,
臻 Zhen Restaurant Contemporary Dim Sum,15.0,西環西營盤山道48號南昌大廈地下C舖,$101-200,粵菜 (廣東),點心,(20 食評),1701,
梅花邨小館 Mui Fa Chuen Restaurant,46.0,北角七姊妹道8號A地下,$51-100,中菜館,潮州菜,(65 食評),1739,
富臨皇宮 Fulum Palace,23.0,柴灣康民街118號康翠台商業中心6樓,$101-200,粵菜 (廣東),點心,(30 食評),203,
逸東軒 Yat Tung Heen,30.0,灣仔港灣道23號鷹君中心2樓,$201-400,粵菜 (廣東),點心,(55 食評),1961,
和平小飯店 Heping Restaurant,19.0,北角堡壘街6-8號A地舖,$51-100,粵菜 (廣東),中菜館,(50 食評),1761,
尚興潮州飯店 Shung Hing Chiu Chow Restaurant,33.0,上環皇后大道西33號地下,$101-200,中菜館,潮州菜,(70 食評),3438,
好酒好蔡 Howard's Gourmet,8.0,中環干諾道中3號中國建設銀行大廈5樓全層,$801以上,粵菜 (廣東),酒,(16 食評),3337,
膳亭 Supreme Kitchen,17.0,西環德輔道西321號瑧璈1樓2號舖,$101-200,中菜館,潮州菜,(25 食評),688,
潮庭 Chiuchow Garden,20.0,金鐘夏慤道10號和記大廈2樓202號舖,$101-200,中菜館,潮州菜,(50 食評),2299,
王林記潮州魚蛋粉麵 Wong Lam Kee Chiu Chow Fish Ball Noodles,59.0,筲箕灣筲箕灣東大街10號東寶大廈地下A號舖,$50以下,潮州菜,粉麵/米線,(102 食評),1881,
彭慶記 Pang's Kitchen,68.0,跑馬地奕蔭街25號地舖,$201-400,粵菜 (廣東),粉麵/米線,(102 食評),4292,
左麟右李 Starz Kitchen,15.0,銅鑼灣霎東街33號智選假日酒店1樓,$51-100,粵菜 (廣東),粉麵/米線,(27 食評),1008,送 25里數 / 30積分
潮江春 ChiuChow Garden Restaurant,10.0,銅鑼灣駱克道463-483號銅鑼灣廣場二期2樓,$101-200,潮州菜,點心,(23 食評),1838,
海港酒家 Victoria Harbour Restaurant,18.0,西環卑路乍街8號西寶城2樓243號舖,$101-200,粵菜 (廣東),火鍋,(35 食評),1179,
麥奀記 (忠記) 麵家 Mak An Kee Noodle,64.0,中環永吉街37號地下,$50以下,粵菜 (廣東),粉麵/米線,(104 食評),2125,
Happy Paradise,9.0,中環蘇豪士丹頓街52-56號明興樓地下上層,$201-400,粵菜 (廣東),中菜館,(12 食評),2915,
喜双逢 Joy & Joy,21.0,中環皇后大道中33號萬邦行2樓211號舖,$201-400,粵菜 (廣東),海鮮,(60 食評),1764,
稻香超級漁港 Pier 88,51.0,銅鑼灣告士打道311號皇室堡5樓,$101-200,粵菜 (廣東),火鍋,(126 食評),2132,
豪江糕品專門店,12.0,北角琴行街22號地下C舖,$50以下,粵菜 (廣東),中式包點,(18 食評),877,
薈軒 Cuisine Royale,14.0,灣仔皇后大道東183號合和中心7樓701號舖,$51-100,粵菜 (廣東),山珍海味,(43 食評),838,晚膳自選餐牌食品9折（星期一至五）
榮興小廚 Wing Hing Restaurant,11.0,灣仔軒尼詩道314-324號 W Square 1樓,$101-200,粵菜 (廣東),中菜館,(27 食評),1280,
名人坊高級粵菜 Celebrity Cuisine,50.0,中環九如坊3號中環蘭桂坊酒店1樓,$401-800,粵菜 (廣東),中菜館,(74 食評),3186,惠顧滿$800可獲贈脆皮燒乳鴿乙隻
三希樓-御膳閣,15.0,半山花園道51號科達中心22樓,$201-400,粵菜 (廣東),海鮮,(20 食評),1119,
車氏粵菜軒 Che's Cantonese Restaurant,47.0,灣仔駱克道54-62號博匯大廈4樓,$201-400,粵菜 (廣東),點心,(92 食評),2689,
翠園 Jade Garden,7.0,太古太古城道18號太古城中心3期1樓,$101-200,粵菜 (廣東),點心,(29 食評),1448,
金東大小廚 Kam Tung Kitchen,36.0,筲箕灣筲箕灣東大街59-99號5號舖,$101-200,粵菜 (廣東),中菜館,(89 食評),2202,
群記爽腩店 Kwan Kee,16.0,灣仔灣仔道177-179號保和大厦地下6號舖,$50以下,潮州菜,粉麵/米線,(30 食評),765,
住家菜,46.0,銅鑼灣謝斐道460-462號楊耀熾大廈地下,$50以下,粵菜 (廣東),中菜館,(77 食評),2097,
海港薈 Victoria Harbour Supreme,13.0,太古康山道1-2號康怡廣場北座3樓T3號舖,$101-200,粵菜 (廣東),火鍋,(39 食評),1081,
潮庭 Chiuchow Garden,20.0,太古太古城道18號太古城中心四期1樓100號舖,$101-200,中菜館,潮州菜,(51 食評),1416,
名都酒樓 Metropol Restaurant,36.0,金鐘金鐘道95號統一中心4樓,$101-200,粵菜 (廣東),燒臘,(99 食評),2430,
富豪金殿 Regal Palace,40.0,銅鑼灣怡和街88號富豪香港酒店3樓,$201-400,粵菜 (廣東),點心,(63 食評),1335,送 25里數 / 30積分
寶彩軒 Veggies Sky,11.0,上環德輔道中279號豐和商業大廈2樓,$201-400,粵菜 (廣東),素食,(16 食評),1570,
池記 Chee Kei,27.0,中環干諾道中21-22號華商會所大廈地下至1樓,$51-100,粵菜 (廣東),粉麵/米線,(66 食評),1568,
金興潮洲飯店,28.0,西環西營盤皇后大道西398-400號地舖,$51-100,中菜館,潮州菜,(38 食評),1471,
火井火鍋海鮮飯店 Fire Well Hot Pot and Seafood Restaurant,9.0,西環皇后大道西419號地下,$101-200,粵菜 (廣東),火鍋,(17 食評),1902,
星月樓 Sky Cuisine,11.0,上環德輔道中267-275號龍記大廈2-5樓,$101-200,粵菜 (廣東),海鮮,(34 食評),1758,
壹碗麵 Mian,31.0,鰂魚涌濱海街48號地下,$51-100,粵菜 (廣東),粉麵/米線,(57 食評),2348,
家全七福 Seventh Son Restaurant,5.0,灣仔駱克道57-73號香港華美粵海酒店3樓,$201-400,粵菜 (廣東),海鮮,(13 食評),2276,自選餐牌菜式9折
利苑酒家 Lei Garden,46.0,灣仔軒尼詩道338號北海中心1樓,$201-400,粵菜 (廣東),點心,(69 食評),1962,
福祿壽健康素食 Fook Luk Sau Vegetarian Restaurant,39.0,中環鐵行里8號地下,$50以下,粵菜 (廣東),素食,(50 食評),1654,
香港大學校友會 Hong Kong University Alumni Association,133.0,中環德己立街2號業豐大廈101室,$201-400,粵菜 (廣東),中菜館,(195 食評),2126,
雄館特式小廚 Hung's Cuisine,3.0,銅鑼灣渣甸街50號渣甸中心7樓,$101-200,粵菜 (廣東),海鮮,(9 食評),1240,
永記潮州粉麵 Wing Kei Noodle Shop,30.0,上環修打蘭街21號,$50以下,潮州菜,粉麵/米線,(41 食評),1590,
太爺雞,28.0,筲箕灣筲箕灣東大街14號地下,$51-100,粵菜 (廣東),中菜館,(37 食評),1100,
嶺南會所 Lingnan Club,43.0,中環德輔道中25-27A號安樂園大廈12-13樓,$51-100,粵菜 (廣東),會所,(53 食評),811,
名苑酒家 Ming Garden Restaurant,12.0,銅鑼灣駱克道463-483號銅鑼灣廣場二期7樓,$101-200,粵菜 (廣東),點心,(31 食評),1062,
百樂潮州酒家 Pak Loh Chiu Chow Restaurant,11.0,銅鑼灣勿地臣街1號時代廣場10樓1002號舖,$401-800,中菜館,潮州菜,(24 食評),1434,
嚐喜大不同特式餐廳小廚,8.0,北角七姊妹道25-31號嘉蘭大廈地下C舖,$51-100,粵菜 (廣東),粵菜 (廣東),(22 食評),1641,
尚品薈 Le Pinacle,22.0,西環干諾道西155號高樂花園3座1樓,$401-800,粵菜 (廣東),海鮮,(25 食評),1266,
茶茶居 Cha Cha Room,12.0,太古太古城道18號太古城中心2樓255號舖Treats,$101-200,粵菜 (廣東),點心,(34 食評),772,
御寶軒 Imperial Treasure Fine Chinese Cuisine,6.0,銅鑼灣禮頓道8號香港銅鑼灣皇冠假日酒店2樓,$201-400,粵菜 (廣東),中菜館,(10 食評),1275,
三德素食館 Three Virtues Vegetarian Restaurant,45.0,北角英皇道395號僑冠大廈1樓,$101-200,粵菜 (廣東),素食,(85 食評),1296,
翠亨邨 Tsui Hang Village,29.0,中環皇后大道中18號新世界大廈2樓,$201-400,粵菜 (廣東),點心,(61 食評),2246,
尚興潮州飯店 Shung Hing Chiu Chow Restaurant,36.0,上環皇后大道西29號地下,$101-200,中菜館,潮州菜,(59 食評),2425,
御進私房菜 J & T Restaurant Limited,11.0,灣仔灣仔道83號3樓,$201-400,粵菜 (廣東),中菜館,(22 食評),1700,
潮薈 Chiu Wui Restaurant,19.0,銅鑼灣摩頓台13-​15號灣景樓C座​地下16-17&19號舖,$201-400,中菜館,潮州菜,(31 食評),739,
龍邦燒味小廚荼餐廳 Dragon State Kitchen Restaurant,14.0,上環文咸東街38號B地舖,$50以下,粵菜 (廣東),茶餐廳/冰室,(34 食評),716,
池記 Chee Kei,33.0,銅鑼灣波斯富街84號地下,$51-100,粵菜 (廣東),粉麵/米線,(99 食評),1815,
潮福蒸氣海鮮火鍋料理,9.0,西環堅尼地城吉席街61號卿旺大廈地下及1樓,$201-400,粵菜 (廣東),火鍋,(12 食評),291,
英記火鍋海鮮酒家 Ying Kee Hotpot Seafood Restaurant,22.0,上環威利麻街19號1樓,$101-200,粵菜 (廣東),火鍋,(42 食評),1908,
鴻星海鮮酒家 Super Star Seafood Restaurant,43.0,灣仔港灣道6-8號瑞安中心1樓,$101-200,粵菜 (廣東),海鮮,(89 食評),1576,
廣隆行 Kwong Lung Hong,43.0,上環永樂街119 號地下,$101-200,粵菜 (廣東),大閘蟹,(49 食評),511,
潮家宴 Chiu Ka Banquet,11.0,上環德輔道中287-291號長達大廈8樓,$401-800,中菜館,潮州菜,(14 食評),1161,
君御燒味 Kwan Yu Roasted Meat,21.0,天后電氣道102號地下,$50以下,粵菜 (廣東),燒臘,(28 食評),1039,
銖記海鮮飯店 Gi Kee,65.0,跑馬地毓秀街2號黃泥涌市政大廈2樓熟食中心4號舖,$101-200,粵菜 (廣東),海鮮,(130 食評),2240,
渣華軒,19.0,北角渣華道市政大廈室內運動場 5 樓,$101-200,粵菜 (廣東),中菜館,(30 食評),1233,
天一酒家 Tien Yi Chinese Restaurant,7.0,金鐘金鐘道88號太古廣場LG1樓003舖,$201-400,粵菜 (廣東),湯品,(13 食評),1540,
爐峰 Lu Feng,16.0,山頂凌霄閣2及3樓3A-B號舖,$101-200,粵菜 (廣東),點心,(31 食評),1060,
奇華茶室 Kee Wah Tearoom,12.0,灣仔皇后大道東188號1樓,$51-100,粵菜 (廣東),粵菜 (廣東),(30 食評),807,
生記鹵味 Sun Kee Restaurant,34.0,西環西營盤皇后大道西263號和益大廈4號舖,$50以下,中菜館,潮州菜,(49 食評),1941,
卓越食品餅店,35.0,西環皇后大道西183號地下,$50以下,粵菜 (廣東),麵包店,(52 食評),1057,
竹園海鮮飯店 Chuk Yuen Seafood Restaurant,21.0,跑馬地黃泥涌道7-9號地下,$201-400,粵菜 (廣東),海鮮,(31 食評),961,
夏銘記 Ha Ming Kee Noodle Shop,7.0,西環西營盤德輔道西211-213號同興大廈地舖,$50以下,粵菜 (廣東),粉麵/米線,(17 食評),1146,
蛇王燊 Se Wong Sun,64.0,灣仔交加街富榮閣地下,$51-100,粵菜 (廣東),粵菜 (廣東),(90 食評),1231,
潮州人粉麵店,18.0,西環正街6-14號正豐大廈2號舖,$50以下,潮州菜,粉麵/米線,(24 食評),1300,
家嫂 Home Sister,7.0,柴灣利眾街24號東貿廣場6樓,$101-200,粵菜 (廣東),火鍋,(13 食評),908,
細蓉記 Sai Yung Kee,16.0,上環文咸東街129號地下,$50以下,粵菜 (廣東),粉麵/米線,(40 食評),473,
西苑酒家 West Villa Restaurant,57.0,太古太古城道18號太古城中心二期2樓208號舖,$201-400,粵菜 (廣東),點心,(117 食評),1566,
香港賽馬會滿貫廳 Jockey Club Moon Koon Restaurant,32.0,跑馬地馬場快活看台2樓,$101-200,粵菜 (廣東),點心,(50 食評),824,
革新會食堂,15.0,中環租庇利街10號富興大廈3字樓301室,$50以下,粵菜 (廣東),粵菜 (廣東),(18 食評),717,
大三圓,6.0,銅鑼灣登龍街1-29號金朝陽中心2期Midtown8樓,$201-400,粵菜 (廣東),點心,(13 食評),1312,
竹園海鮮飯店 Chuk Yuen Seafood Restaurant,25.0,上環干諾道西3號地下,$201-400,粵菜 (廣東),海鮮,(33 食評),1212,
彩逸漁港,15.0,柴灣興華邨一期興華商場104號舖,$51-100,粵菜 (廣東),點心,(23 食評),285,
會所1號 時尚康山 ClubONE Kornhill in Vogue,8.0,太古康山道2號康蘭居201號及301號,$101-200,粵菜 (廣東),點心,(13 食評),515,午膳自選餐牌9折
梓桐堂 Gitone Limited,18.0,西灣河鯉景灣蘇豪東B期太康街45號GB-27-28號舖,$201-400,粵菜 (廣東),私房菜,(28 食評),1541,
榮記潮洲粉麵 Wing Kee Snack Shop,51.0,西環卑路乍路15G地下,$50以下,潮州菜,粉麵/米線,(71 食評),882,
景逸軒 King's Cuisine,18.0,銅鑼灣告士打道311號皇室堡6樓,$101-200,粵菜 (廣東),點心,(38 食評),1704,提供網上訂座
羅富記粥麵專家 Law Fu Kee,31.0,中環德輔道中140號地下,$50以下,粵菜 (廣東),粉麵/米線,(52 食評),813,
好燒味 Good BBQ,4.0,銅鑼灣軒尼詩道500號希慎廣場11樓1111號舖,$51-100,粵菜 (廣東),燒臘,(8 食評),258,
鍋心粥底火鍋,5.0,北角和富道96-110號僑裕大廈地下1號舖,$101-200,粵菜 (廣東),火鍋,(12 食評),1081,
富臨皇宮 Fulum Palace,10.0,香港仔南寧街ac3 1樓,$101-200,粵菜 (廣東),點心,(13 食評),147,
鳳城小食,23.0,灣仔交加街18號地下A1號舖,$50以下,潮州菜,外賣店,(41 食評),339,
阿一海景飯店 Ah Yat Harbour View Restaurant,12.0,銅鑼灣謝斐道535號Tower 535 25樓,$401-800,粵菜 (廣東),點心,(20 食評),810,自選餐牌88折
新九記粥麵 Sun Kau Kee Noodle Shop,52.0,灣仔大王東街9號地下,$50以下,粵菜 (廣東),火鍋,(84 食評),2474,
菜雍坊 King's Choice,11.0,灣仔軒尼詩道340-342號國華大樓2樓全層,$101-200,粵菜 (廣東),海鮮,(14 食評),1089,
點·子·巷 Bistro Lane,56.0,鰂魚涌海堤街6-16號龍景大廈地下8號舖,$51-100,台灣菜,台式飲品,(71 食評),2201,
鼎泰豐 Din Tai Fung,143.0,銅鑼灣怡和街68號地舖,$101-200,台灣菜,點心,(210 食評),5556,
麵包秀 Bread Show,27.0,灣仔軒尼詩道396-416號德興大廈地下,$50以下,台灣菜,麵包店,(45 食評),829,
茶木‧台式休閒餐廳 TeaWood Taiwanese Cafe & Restaurant,18.0,太古康山道1-2號康怡廣場北座1樓,$51-100,台灣菜,甜品/糖水,(32 食評),691,
艾·蜜思手抓餅,26.0,西灣河筲箕灣道57-87號太安樓地下A3-A7號地舖,$50以下,台灣菜,台式飲品,(45 食評),649,
Tea Library,26.0,中環擺花街24號地舖,$50以下,台灣菜,台式飲品,(35 食評),748,
101肉燥飯專門店 101 Taiwanese,27.0,天后留仙街1-5號地下B號舖,$50以下,茶餐廳/冰室,台灣菜,(50 食評),833,
微熱山丘 SunnyHills,23.0,中環贊善里8號地舖,$101-200,台灣菜,小食店,(34 食評),2786,
茶木‧台式休閒餐廳 TeaWood Taiwanese Cafe & Restaurant,26.0,杏花邨盛泰道100號杏花新城地下G45號舖,$51-100,台灣菜,甜品/糖水,(51 食評),249,
茶湯會 TP Tea,16.0,中環皇后大道中151-155號兆英商業大廈地下A3號舖,$50以下,台灣菜,台式飲品,(33 食評),740,
一芳台灣水果茶 Yifang Taiwan Fruit Tea,11.0,銅鑼灣記利佐治街11-19號Fashion Walk 1樓17號舖,$50以下,台灣菜,台式飲品,(36 食評),740,
了不起 Amazing Tea,17.0,西環皇后大道西455號龍暉花園地下1號舖,$50以下,台灣菜,台式飲品,(30 食評),476,
養心麵,18.0,銅鑼灣軒尼詩道365號地舖,$50以下,台灣菜,車仔麵,(36 食評),1228,
一葉台灣料理 Formosa Autumn,40.0,鰂魚涌芬尼街13號得發大廈地下B舖,$51-100,台灣菜,台灣菜,(63 食評),2044,送 25里數 / 30積分
風尚台灣小吃 Feng Shang Taiwanese Restaurant,41.0,天后電氣道39號地下,$51-100,台灣菜,台式飲品,(94 食評),625,
仙跡岩 Saint's Alp Teahouse,19.0,西環卑路乍街8號西寶城2樓221號,$50以下,台灣菜,台式飲品,(25 食評),212,
泰色食 TH & TW Cuisine,15.0,天后水星街6-8號恒寶大廈地下A號舖,$101-200,台灣菜,咖喱,(17 食評),170,
台灣郎 Taiwan Lang,15.0,西環西營盤德輔道西260號正德大廈地下,$51-100,台灣菜,台灣菜,(17 食評),186,
101 台式休閒站 101 Taiwanese,11.0,中環皇后大道中33號萬邦行地下3號舖,$50以下,台灣菜,台灣菜,(11 食評),268,
天仁茗茶 TenRen's Tea,14.0,太古太古城道18號太古城中心1樓誠品生活L110C號舖,$50以下,台灣菜,台式飲品,(29 食評),446,
茶木‧台式休閒餐廳 TeaWood Taiwanese Cafe & Restaurant,14.0,香港仔南寧街ac5 1樓E號舖,$51-100,台灣菜,甜品/糖水,(46 食評),283,
皇茶 Royaltea,11.0,北角炮台山電氣道308號地下C4B舖,$50以下,台灣菜,台式飲品,(19 食評),492,
樂面牛屋 Noodle Joy,20.0,銅鑼灣禮頓道128-132號地舖,$51-100,台灣菜,台式飲品,(54 食評),1437,
茶木‧台式休閒餐廳 TeaWood Taiwanese Cafe & Restaurant,8.0,銅鑼灣告士打道280號世貿中心P2樓P211B號舖,$51-100,台灣菜,甜品/糖水,(20 食評),431,
茶里 CHALI,11.0,銅鑼灣軒尼詩道500號希慎廣場5樓511A舖,$50以下,台灣菜,台式飲品,(15 食評),222,
斗斗台灣料理,5.0,上環干諾道中168-200號信德中心3樓澳門廣場3006號舖,$51-100,茶餐廳/冰室,台灣菜,(8 食評),403,
度小月 Du Hsiao Yueh,4.0,銅鑼灣勿地臣街1號時代廣場B2樓B215號舖,$51-100,台灣菜,粉麵/米線,(20 食評),807,
茶理史 Charles Tea Bar,6.0,北角炮台山電氣道180號百家利中心1B號地舖,$50以下,台灣菜,台式飲品,(8 食評),160,
天仁茗茶 TenRen's Tea,22.0,上環摩利臣街10號地下,$50以下,台灣菜,台式飲品,(29 食評),499,
天仁茗茶 TenRen's Tea,6.0,金鐘金鐘道93號LAB Concept 金鐘廊1樓D14-15號舖,$50以下,台灣菜,台式飲品,(14 食評),284,
百伏棧台灣小吃 Greenland Taiwanese Cuisine,24.0,灣仔莊士敦道181號大有廣場2樓201號舖,$51-100,台灣菜,粉麵/米線,(88 食評),559,
台灣麵 Taiwan Kitchen,9.0,北角和富道21-53號和富薈地庫B51號舖,$50以下,台灣菜,粉麵/米線,(22 食評),209,
東喜茶 HEERETEA,9.0,中環擺花街52-60號新豐樓地下2號舖,$50以下,台灣菜,台式飲品,(19 食評),333,
頂好香 Ding Hao Xiang,4.0,中環利源東街地下21號舖,$51-100,台灣菜,台灣菜,(9 食評),986,
東喜茶 HEERETEA,6.0,上環德輔道中308號富衛金融中心地下6號舖,$50以下,台灣菜,台式飲品,(7 食評),134,
天仁茗茶 TenRen's Tea,6.0,中環港鐵香港站1樓HOK 69號舖,$50以下,台灣菜,台式飲品,(15 食評),460,
Flamingo Bloom,6.0,中環港景街1號國際金融中心1樓1032號舖,$50以下,台灣菜,台式飲品,(10 食評),162,
今日真珠茶專賣店 Today,12.0,西灣河筲箕灣道57-87號太安樓A54號B舖,$50以下,台灣菜,台式飲品,(23 食評),149,
天仁茗茶 TenRen's Tea,3.0,灣仔軒尼詩道151號地下,$50以下,台灣菜,台式飲品,(5 食評),159,
厵茶 3 Tea,3.0,銅鑼灣軒尼詩道489號銅鑼灣廣場1期地下10A號舖,$50以下,台灣菜,台式飲品,(6 食評),125,
八方雲集鍋貼水餃專門店 Bafang Dumpling,10.0,香港仔南寧街ac5地下2號舖,$50以下,台灣菜,雲吞/餃子,(15 食評),113,
天仁茗茶 TenRen's Tea,6.0,香港仔南寧街ac4地下2A舖,$50以下,台灣菜,台式飲品,(7 食評),99,
日·月台灣料理,5.0,柴灣小西灣小西灣道9號富欣花園地下76號舖,$51-100,台灣菜,台式飲品,(5 食評),61,
茶米 SUN'S BAZAAR,5.0,金鐘金鐘道88號太古廣場1樓112號舖,$51-100,台灣菜,台式飲品,(6 食評),262,
醋頭家 True Boss,3.0,銅鑼灣渣甸街36號地下1號舖,$50以下,台灣菜,台式飲品,(8 食評),98,
85度C,5.0,柴灣小西灣邨小西灣廣場地下G01號舖,$50以下,台灣菜,麵包店,(12 食評),88,
茶湯會 TP Tea,3.0,中環德輔道中19號環球大廈地下C1號舖,$50以下,台灣菜,台式飲品,(6 食評),210,
8鍋臭臭鍋 8Pots HK,7.0,銅鑼灣謝斐道440號駱克大廈A座地下E舖,$101-200,台灣菜,火鍋,(9 食評),118,
CoCo都可茶飲 CoCo Fresh Tea & Juice,3.0,銅鑼灣駱克道463-483號銅鑼灣廣場2期地下G02舖,$50以下,台灣菜,台式飲品,(10 食評),154,
台灣ET鹽水雞 ET Taiwanese Salted Flavored Chicken,,太古太古城道18號太古城中心一樓144號誠品生活L108B號舖,$50以下,台灣菜,快餐店,(8 食評),159,
一芳台灣水果茶 Yifang Taiwan Fruit Tea,6.0,鰂魚涌海光街13-15號地下23B號舖,$50以下,台灣菜,台式飲品,(16 食評),139,
茶湯會 TP Tea,5.0,天后英皇道1號栢景臺地下4號舖,$50以下,台灣菜,台式飲品,(18 食評),353,
華達台灣小食 Wah Tat Taiwan Snack,5.0,柴灣小西灣道富怡花園地下40號舖,$50以下,台灣菜,車仔麵,(8 食評),89,
八方雲集鍋貼水餃專門店 Bafang Dumpling,2.0,灣仔灣仔道146號明豐大廈地舖,$50以下,台灣菜,雲吞/餃子,(4 食評),139,
豪大大雞排 HOT-STAR Large Fried Chicken,3.0,灣仔柯布連道8號銓利大廈地下8號舖,$50以下,台灣菜,小食店,(4 食評),126,
臺品 Taiwan Taste,5.0,金鐘夏慤道18號海富中心二期2樓98號舖,$50以下,台灣菜,台式飲品,(16 食評),322,
歇腳亭 Sharetea,2.0,天后留仙街1A-1C號金殿大廈地下42號舖,$50以下,台灣菜,台式飲品,(6 食評),31,
綠野仙踪 Greenland Corner,7.0,香港仔祟文街15-17號華利大廈LG1地庫,$51-100,台灣菜,台灣菜,(17 食評),171,
品茶六境 Pin Cha Liu Jing,1.0,上環皇后大道中255號曼哈頓大廈地下G01B號舖,$50以下,台灣菜,台式飲品,(6 食評),205,
東喜茶 HEERETEA,1.0,銅鑼灣登龍街18號V-Point地下3號舖,$50以下,台灣菜,台式飲品,(3 食評),152,
貢茶 Gong Cha,1.0,北角馬寶道28號華匯中心地下,$50以下,台灣菜,台式飲品,(2 食評),13,
掌門精釀啤酒 Zhang Men Brewing Company,,西環西營盤高街53-65號地下富裕大廈地庫,$201-400,台灣菜,台式飲品,(1 食評),283,
八方雲集鍋貼水餃專門店 Bafang Dumpling,2.0,上環干諾道中168-200號信德中心3樓澳門廣場46-47號舖,$50以下,台灣菜,雲吞/餃子,(7 食評),152,
101台式休閒餐廳 101 Taiwanese Restaurant,3.0,"柴灣小西灣道10號小西灣廣場1樓119, 119A及120號舖",$51-100,茶餐廳/冰室,台灣菜,(14 食評),78,
歇腳亭 Sharetea,,灣仔駱克道137-147號香江大廈地下A舖,$50以下,台灣菜,台式飲品,(11 食評),67,
Bonjour烘焙坊 Bonjour Bakery,3.0,太古太古城道18號太古城中心1樓誠品生活144號舖,$50以下,台灣菜,麵包店,(9 食評),80,
八方雲集鍋貼水餃專門店 Bafang Dumpling,6.0,西環石塘咀皇后大道西439號地下,$50以下,台灣菜,雲吞/餃子,(19 食評),152,
天仁茗茶 TenRen's Tea,,柴灣柴灣道233號新翠商場1樓103-104號舖,$50以下,台灣菜,台式飲品,(5 食評),42,
豪大大雞排 HOT-STAR Large Fried Chicken,1.0,銅鑼灣謝斐道518號地下B舖,$50以下,台灣菜,小食店,(3 食評),150,
