Marks & Spencer - 食品部 Marks & Spencer - Food Department,九龍塘達之路80號又一城LG1-01號舖,$51-100,多國菜,無肉餐單,1
April K,九龍塘又一村花圃街15號地下A2舖,$101-200,多國菜,素食,4
牛精皇 Niu Jing Wong,九龍城福佬村道60號地下,$201-400,港式,甜品/糖水,150
榕記車仔麵 Yung Kee,九龍城打鼓嶺道80號,$50以下,港式,火鍋,97
聯發茶餐廳,九龍城侯王道2-4號地下1號舖,$50以下,車仔麵,港式,91
樂園 Lok Yuen,九龍城九龍城市政大廈3樓6號舖,$50以下,港式,粉麵/米線,179
燚火鍋專門店,九龍城南角道44號地舖,$201-400,港式,甜品/糖水,65
坤記牛腩,九龍城侯王道2B號地下,$50以下,港式,火鍋,65
小方糖甜品 Sugar Dessert,九龍城龍崗道23號地下,$50以下,港式,粉麵/米線,107
大邊爐火鍋店 da BINO,九龍城城南道12號,$201-400,港式,甜品/糖水,131
順興餐廳 Shun Hing Restaurant,九龍城衙前圍道56-58號地下,$50以下,港式,甜品/糖水,43
蝦匠 Master Prawns,九龍城福佬村道20-22號學林軒地下A舖,$51-100,港式,粉麵/米線,42
厚福館 Hau Fook Restaurant,九龍城南角道73號地舖,$201-400,港式,粉麵/米線,54
火鍋頭 Huo Guo Tou,九龍城龍崗道17號地舖及1樓,$201-400,港式,火鍋,28
公和荳品廠 Kung Wo Dou Bun Chong,九龍城福佬村道67號,$50以下,港式,火鍋,118
厚福館 Hau Fook Restaurant,九龍城南角道42號地舖,$201-400,港式,甜品/糖水,24
港嘢茶檔 Cha Don,九龍城侯王道22號地鋪,$50以下,港式,火鍋,16
義香荳腐食品,九龍城衙前塱道74號地下,$50以下,港式,茶餐廳/冰室,98
雞皇 King of Chicken,九龍城獅子石道40號地舖,$201-400,港式,甜品/糖水,16
九龍城同撈同煲火鍋 Happy Together Hotpot,九龍城打鼓嶺道70-72號地舖,$201-400,港式,火鍋,25
火上煲王 King of Fire,九龍城衙前圍道54號,$101-200,港式,火鍋,15
嚐樂 Shalom,九龍城打鼓嶺道86號A-B舖,$50以下,港式,火鍋,56
豪華餅店 Hoover Cake Shop,九龍城衙前圍道136號,$50以下,港式,甜品/糖水,109
口甜舌滑 Mrs. Sweetie,九龍城衙前圍道7號A地下,$50以下,港式,麵包店,44
有米鍋粥底海鮮火鍋 Rich Pot,九龍城侯王道61-63號地舖,$101-200,港式,甜品/糖水,8
德昌魚蛋粉 Tak Cheong Noodle,九龍城福佬村道88號嘉福閣地下,$50以下,港式,火鍋,53
金泰沙冰,九龍城衙前圍道21號A2舖,$50以下,港式,粉麵/米線,26
米線皇后 Queen Mixian,九龍城福佬村道1-3號幸福大廈地下B舖,$50以下,港式,茶餐廳/冰室,13
金牛火鍋飯店,九龍城南角道45號地下,$101-200,港式,粉麵/米線,16
老爺廚房 Super Kitchen,九龍城南角道35號地下A舖,$101-200,港式,火鍋,9
皇室甜品 Royal Dessert,九龍城城南道15號,$50以下,港式,西式,70
恆發雞蛋仔,九龍城衙前圍道64號曉逸軒地下1號舖,$50以下,港式,甜品/糖水,13
寶峰餐廳,九龍城沐虹街12號啟晴邨晴朗商場1樓A104號舖,$50以下,港式,小食店,10
李輝記牛欄 Lee Fai Kee Beef Stall,九龍城衙前圍道100號九龍城市政大廈2樓M14舖,$51-100,港式,茶餐廳/冰室,10
貴嶼和記隆餅家,九龍城城南道59號地下,$50以下,港式,火鍋,24
瀛鍋 EI Restaurant,九龍城福佬村道82至84號福成閣地下A至B舖,$201-400,港式,麵包店,13
利得火鍋 Li Tak Restaurant,九龍城南角道56號地下,$201-400,港式,火鍋,26
雲吞生麵食,九龍城獅子石道35號,$50以下,港式,火鍋,9
少少串串燒小店 Little Inch,九龍城城南道33號龍城大廈地舖,$101-200,港式,粉麵/米線,4
月光光 Moon River,九龍城沙浦道40-42號地下,$50以下,港式,烤肉,3
地茂館燒味粥麵餐廳,九龍城九龍城獅子石道19-21號地舖,$51-100,港式,粉麵/米線,2
五星茶餐廳 Five Star Restaurant,九龍城福佬村道43地下,$50以下,港式,茶餐廳/冰室,10
海景粥店茶餐廳 Seaview Food Shop,九龍城福佬村道12號,$50以下,港式,茶餐廳/冰室,4
康熙冰室,九龍城亞皆老街147M號九龍城法院大樓2樓,$51-100,港式,粉麵/米線,3
大快活 Fairwood,九龍城賈炳達道128號九龍城廣場地庫1樓B112-B113號舖,$50以下,港式,台灣菜,1
南記冰室 Nam Kee Cafe,九龍城福老村道89號地下,$50以下,港式,港式,0
大中華甜品,九龍城城南道3號地下A號舖,$50以下,港式,茶餐廳/冰室,2
富記粉麵,九龍城獅子石道44號,$50以下,港式,甜品/糖水,10
美心西餅 Maxim's Cake Shop,九龍城衙前圍道47號地下B舖,$50以下,港式,粉麵/米線,3
Neway Karaoke Box,九龍城太子道西440-450號太子匯1樓6至7號舖,$51-100,港式,麵包店,2
肥仔號,九龍城侯王道73號舖地下,$51-100,港式,卡拉OK,9
啟德甜森 Kai Tak Sweetheart,九龍城啟德沐翠街晴朗商場B區地下B005號舖,$50以下,港式,大閘蟹,5
大家樂 Café de Coral,九龍城賈炳達道128號九龍城廣場UG層9-10號舖,$50以下,港式,甜品/糖水,4
恒發點心 Hang Fat Dim Sum,九龍城賈炳達道49號地下,$50以下,港式,無肉餐單,2
創興食品公司 Chong Hing,九龍城九龍城街市2樓M18,$51-100,港式,點心,2
田園果汁,九龍城福佬村道92-94號馬樹大廈地舖,$50以下,港式,茶餐廳/冰室,2
樂滿中西美食,九龍城聯合道6號地下,$50以下,港式,果汁,5
百好(黃氏)茶餐小廚,九龍城龍崗道33號,$50以下,港式,快餐店,5
新城茶餐廳,九龍城衙前塱道28號,$50以下,港式,茶餐廳/冰室,2
牛腩王,九龍城衙前圍道9號地舖,$50以下,港式,茶餐廳/冰室,2
益源香港仔魚蛋王,九龍城啟晴邨晴朗街市M12號舖,$50以下,車仔麵,港式,1
櫻桃麵包西餅 Cherry Bakery Cake Shop,九龍城衙前圍道112號地舖,$50以下,港式,粉麵/米線,8
源記茶餐廳 Yuen Kee Restaurant,九龍城侯王道97號地下,$50以下,港式,麵包店,0
陳仔葛菜水龜苓膏專家,九龍城衙前圍道17號B地下,$50以下,港式,粉麵/米線,5
四哥火鍋 Uncle 4 Hotpot,九龍城龍崗道4號地下,$201-400,港式,涼茶/龜苓膏,1
君豪食軒 Pride Kitchen,九龍城晴朗商場A103舖,$50以下,港式,火鍋,2
任你點車仔麵 Yummy Cart Noodles,九龍城衙前圍道7號地舖,$50以下,港式,咖喱,0
九龍城冰室,九龍城衙前圍道34號地下,$51-100,車仔麵,港式,0
壹食堂 One Canteen Bistro,九龍城福佬村道5-9號地下C號舖,$51-100,港式,茶餐廳/冰室,2
添財記,九龍城龍崗道35號地舖,$50以下,港式,粉麵/米線,4
好東西 Goodies,九龍城衙前塱道18號,$50以下,港式,粉麵/米線,7
大家樂 Café de Coral,九龍城晴朗商場一樓A101號舖,$50以下,港式,港式,1
聖安娜餅屋 Saint Honore Cake Shop,九龍城賈炳達道128號九龍城廣場LG層23號舖,$50以下,港式,快餐店,1
西園餐廳 Sai Yuen Restaurant,九龍城東頭村熟食街市8號舖,$50以下,港式,麵包店,0
金豪茶餐廳,九龍城獅子石道91號地下,$50以下,港式,外賣店,5
富寶小廚茶餐廳,九龍城獅子石道22號地舖,$50以下,港式,茶餐廳/冰室,8
熱點 Hot Spot,九龍城衙前圍道64號地下,$50以下,港式,茶餐廳/冰室,1
義興冰廳 Yee Hing Cafe,九龍城美東邨美東樓地下,$50以下,港式,雪糕/乳酪,3
全珍堂生草藥涼茶舖,九龍城衙前圍道29號B2地下,$50以下,港式,茶餐廳/冰室,4
源興水菓專賣店,九龍城衙前圍道110號B,$51-100,港式,涼茶/龜苓膏,2
興隆茶餐廳,九龍城打鼓嶺道3號地下,$50以下,港式,台式飲品,1
肉皇 Just Meat,九龍城侯王道46號,$101-200,港式,粉麵/米線,1
陸補軒,九龍城衙前塱道112號地舖,$51-100,港式,港式,4
泰隆雜貨,九龍城南角道22號地下,$50以下,港式,港式,1
食聚福私房菜,九龍城城南道39-41號地下,$51-100,港式,燒烤,0
金鳳大餐廳 Golden Phoenix,九龍城德朗邨晴朗商場B003-004號舖,$51-100,港式,中菜館,4
牛舍 Beef House,九龍城獅子石道2-2A號地下C號舖,$50以下,港式,西餐廳,0
街頭霸王小食,九龍城賈炳達道113號地舖,$50以下,港式,港式,1
盈僖車仔麵,九龍城南角道11號地舖,$51-100,港式,小食店,1
好彩茶餐廳 Lucky Fast Food,九龍城龍崗道3號地舖,$50以下,車仔麵,港式,3
菁雲 J's Garden,九龍城侯王道31-33號地下A舖,$51-100,港式,粉麵/米線,0
嘆下鮮海鮮火鍋菜館,九龍城福佬村道62-64號地下B舖,$101-200,港式,港式,0
Very Good Eat,九龍城侯王道97號置金閣地下10號舖,$50以下,車仔麵,港式,0
OK便利店 Hot & In 美食吧 Circle K Hot & In Steam Station,九龍城晴朗商場地下B002號舖,$50以下,港式,小食店,0
街記小食,九龍城衙前圍道21號偉明樓地下C1-C3號舖,$50以下,港式,小食店,0
鴻仔記車仔麵 Hung’s Cart Noodle,九龍城沐虹街12號啟晴邨晴朗商場地下A030號舖,$50以下,港式,小食店,0
綠茗茶莊 Green Tea Co.,九龍城獅子石道49號地舖,$50以下,車仔麵,港式,0
榮記鮮菓 Wing Kee Fruit,九龍城衙前圍道100號九龍城市政大廈地下G26-30號舖,$50以下,港式,盆菜,0
榮華餅家 Wing Wah,九龍城衙前圍道60號地下,$50以下,港式,台式飲品,0
星雨私房菜,九龍城獅子石道26號2樓,$201-400,港式,麵包店,0
活絡軒,九龍城聯合道14A號地下,$50以下,港式,火鍋,0
火鍋頭 Huo Guo Tou (已搬遷),九龍城南角道12-14號地舖,$201-400,港式,涼茶/龜苓膏,106
點心居 (已搬遷),九龍城衙前圍道90號地下,$50以下,港式,火鍋,16
大德茶餐廳 (已搬遷),九龍城龍崗道49號,$50以下,港式,點心,3
Neway Karaoke Box (已搬遷),九龍城賈炳達道128號九龍城廣場4樓402號舖,$51-100,港式,粉麵/米線,10
百好車仔麵茶餐廳 (已搬遷),九龍城龍崗道13號,$50以下,港式,卡拉OK,3
添財記粥粉麵咖啡 (已搬遷),九龍城南角道30-32號地下,$50以下,車仔麵,港式,11
城寨風味 Wall City Flavor,九龍城南角道6-6A地下,$101-200,粵菜 (廣東),多國菜,183
清真牛肉館 Islam Food,九龍城龍崗道 1 號,$51-100,川菜 (四川),川菜 (四川),473
潮州合成甜品 Chiu Chow Hop Shing Dessert,九龍城龍崗道9號地下,$50以下,粵菜 (廣東),中菜館,297
清真牛肉館,九龍城打鼓嶺道33-35號地下,$51-100,新疆菜,中菜館,99
方榮記沙嗲牛肉專家 Fong Wing Kee Hot Pot Restaurant,九龍城侯王道85-87號地下,$201-400,潮州菜,甜品/糖水,82
黃明記粥粉麵家 Wong Ming Kee,九龍城啟德道80號地下,$50以下,新疆菜,中菜館,74
杏香園 Hang Heong Un,九龍城衙前圍道74號地下,$50以下,粵菜 (廣東),火鍋,21
有口福 LUCKY FOOD,九龍城打鼓嶺道15號地舖,$101-200,粵菜 (廣東),粉麵/米線,20
創發潮州飯店 Chong Fat Chiu Chow Restaurant,九龍城城南道60-62號,$51-100,粵菜 (廣東),甜品/糖水,78
嘉豐點心專門店,九龍城啟德道19號地下,$50以下,川菜 (四川),雞煲,20
雞皇 King of Chicken,九龍城獅子石道40號地舖,$201-400,中菜館,潮州菜,16
九龍城同撈同煲火鍋 Happy Together Hotpot,九龍城打鼓嶺道70-72號地舖,$201-400,粵菜 (廣東),點心,25
龍城金記火鍋飯店,九龍城南角道71號地舖,$101-200,粵菜 (廣東),火鍋,40
台灣蘋果姐姐牛肉麵滷肉飯,九龍城城南道44號地舖,$50以下,粵菜 (廣東),火鍋,14
新城潮州飯店 Sun Shing Chiu Chow Restaurant,九龍城衙前塱道30號地下,$51-100,粵菜 (廣東),火鍋,53
渝薌烤魚 Yu Heung Grilled Fish,九龍城衙前塱道12號地下,$101-200,粵菜 (廣東),多國菜,41
有米鍋粥底海鮮火鍋 Rich Pot,九龍城侯王道61-63號地舖,$101-200,川菜 (四川),川菜 (四川),8
樂口福酒家 Lok Hau Fook Restaurant,九龍城侯王道1-3號,$201-400,川菜 (四川),粉麵/米線,53
牛元帥粉麵 Cow Marshal Restaurant,九龍城賈炳達道49號地下,$50以下,粵菜 (廣東),火鍋,13
品潮軒 Ban Chiu Him,九龍城沙浦道83號御豪門地下2&3號舖,$101-200,中菜館,潮州菜,8
添樂園 Tim Lok Yuen Eating House,九龍城福佬村道4號地下,$50以下,潮州菜,茶餐廳/冰室,49
新三得火鍋海鮮酒家 Sun Sham Tak Seafood Restaurant,九龍城侯王道57-59號地下及閣樓,$101-200,中菜館,潮州菜,21
富豪坊 Regal Terrace,九龍城沙浦道30-38號富豪東方酒店2樓,$101-200,粵菜 (廣東),點心,27
華園餃子館,九龍城獅子石道11號地下,$50以下,粵菜 (廣東),火鍋,9
御品薈 Royal Goods,九龍城南角道6-6A地下,$51-100,粵菜 (廣東),海鮮,16
大城小廚 City Nice Kitchen,九龍城福佬村道33-35號地舖,$51-100,粵菜 (廣東),粉麵/米線,10
竹園富園海鮮飯店,九龍城太子道西454-456號地舖,$201-400,粵菜 (廣東),山珍海味,41
川館,九龍城獅子石道2號地舖,$50以下,粵菜 (廣東),粉麵/米線,7
成發潮州菜館,九龍城龍崗道21號地舖,$51-100,粵菜 (廣東),中菜館,10
粗菜館 Tso Choi Restaurant,九龍城衙前圍道17號A地下,$101-200,川菜 (四川),拉麵,52
輝哥火鍋 Fai Gor Seafood Hot Pot Restaurant,九龍城福佬村道58號地舖,$101-200,粵菜 (廣東),多國菜,9
南記飯店 Nam Kee Restaurant,九龍城衙前塱道4號地下,$101-200,川菜 (四川),川菜 (四川),82
燦記路邊雞海鮮飯店 Chan Kee Roadside Chicken Restaurant,九龍城南角道38-40號,$101-200,粵菜 (廣東),火鍋,28
湖南少奶 Mrs Hunan,九龍城太子道西354號地下,$101-200,中菜館,潮州菜,19
譽滿點心專門店 Prestige Dim sum Restaurant,九龍城衙前圍道70-72號金滿樓地舖,$50以下,粵菜 (廣東),海鮮,7
貴嶼和記隆餅家,九龍城城南道59號地下,$50以下,湘菜 (湖南),水煮菜式,24
馬仔粉麵 Ma Chai,九龍城九龍城市政大廈3樓2號舖,$101-200,粵菜 (廣東),點心,28
全盛燒臘茶餐廳,九龍城衙前塱道40號地下,$50以下,潮州菜,麵包店,11
越粵棧 Yuet Yuet Chan,九龍城南角道48號地下,$51-100,外賣店,粵菜 (廣東),8
鳳華路邊雞飯店 Fung Wah Lo Bin Kei Restaurant,九龍城龍崗道20號地下,$51-100,粵菜 (廣東),燒臘,20
食得妙 Wonderful Restaurant,九龍城福佬村道64號,$101-200,粵菜 (廣東),越南菜,19
好彩海鮮酒家 Ho Choi Seafood Restaurant,九龍城賈炳達道128號九龍城廣場B1層B101-102號舖,$101-200,粵菜 (廣東),點心,19
元合,九龍城衙前塱道72號,$50以下,粵菜 (廣東),中菜館,16
馥苑海鮮酒家 Fook Yuen Seafood Restaurant,九龍城賈炳達道128號九龍城廣場4樓401號舖,$101-200,粵菜 (廣東),海鮮,37
嘉豐點心專門店,九龍城南角道29號地舖,$50以下,潮州菜,潮州菜,3
見見面 Ho Ho Kitchen,九龍城賈炳達道45號地下A1-A2號舖,$51-100,粵菜 (廣東),多國菜,2
雄 聚一堂,九龍城福佬村道5-9號地下D舖,$51-100,川菜 (四川),川菜 (四川),4
月光光 Moon River,九龍城沙浦道40-42號地下,$50以下,川菜 (四川),川菜 (四川),3
歇腳亭 Sharetea,九龍城獅子石道恆勝樓114號地下,$50以下,粵菜 (廣東),燒臘,14
地茂館燒味粥麵餐廳,九龍城九龍城獅子石道19-21號地舖,$51-100,粵菜 (廣東),粉麵/米線,2
蓮花健康素食,九龍城福佬村道39號地下,$50以下,台灣菜,台式飲品,6
康熙冰室,九龍城亞皆老街147M號九龍城法院大樓2樓,$51-100,粵菜 (廣東),燒臘,3
順記潮州飯店 Shun Kee Chiu Chow Restaurant,九龍城南角道41號地下,$101-200,粵菜 (廣東),素食,39
新三陽南貨,九龍城侯王道49號,$50以下,台灣菜,港式,16
嘉豐小廚,九龍城啓德道23號地下,$51-100,中菜館,潮州菜,3
汕頭澄海老四鹵味專門店,九龍城衙前塱道50號地舖,$101-200,滬菜 (上海),外賣店,4
松記辣蟹 Ching Kee Spicy Crab Restaurant,九龍城福佬村道63號地舖,$201-400,粵菜 (廣東),中菜館,2
新苑酒家 New Garden Restaurant,九龍城太子道西408號地舖,$101-200,中菜館,潮州菜,1
恭和堂 Kung Wo Tong,九龍城獅子石道79號地下,$50以下,粵菜 (廣東),中菜館,3
家正料 Home Food Plus,九龍城福佬村道95號地舖,$51-100,粵菜 (廣東),燒臘,2
滇品．米線 Food Yunnan,九龍城賈炳達道128號九龍城廣場B1層B106號舖,$51-100,川菜 (四川),川菜 (四川),14
永富食品公司,九龍城侯王道47號地舖,$101-200,粵菜 (廣東),多國菜,12
潮發白米雜貨,九龍城衙前塱道46號地下,$50以下,滇菜 (雲南),粉麵/米線,3
渝記火鍋店 Yu Kee Hot Pot,九龍城福佬村道95號地舖,$201-400,粵菜 (廣東),大閘蟹,1
85度C,九龍城晴朗商場地下B017-018號舖,$50以下,潮州菜,潮州菜,0
鴻福堂 Hung Fook Tong,九龍城沐翠街晴朗商場地下 A018 號舖,$50以下,川菜 (四川),火鍋,0
唯豐潮州食品,九龍城衙前塱道37號地下,$50以下,台灣菜,麵包店,2
名城海鮮火鍋酒家 Ming City Seafood Restaurant,九龍城福佬村道93號,$101-200,粵菜 (廣東),涼茶/龜苓膏,14
潮家海鮮酒家,九龍城啟晴邨晴朗商場A區A102號舖,$51-100,潮州菜,潮州菜,2
龍城私房菜 Dragon City Cuisine,九龍城獅子石道9號1樓,$201-400,粵菜 (廣東),火鍋,2
上海鴻福號 Hung Fook,九龍城衙前圍道110號C舖,$101-200,中菜館,潮州菜,8
么鳳 Yiu Fung Store,九龍城福佬村道2C號,$50以下,粵菜 (廣東),私房菜,3
張和隆燒臘飯店,九龍城龍崗道65號,$50以下,滬菜 (上海),大閘蟹,2
江仔點心 Kong's Dim Sum,九龍城晴朗商場A區A029號舖,$50以下,滬菜 (上海),小食店,0
榮泰隆潮州餅家,九龍城衙前圍道44至50號金慧閣5號地舖,$50以下,粵菜 (廣東),粵菜 (廣東),2
江北四川麻辣米線,九龍城賈炳達道128號九龍城廣場地下25B-26號舖,$51-100,川菜 (四川),川菜 (四川),0
皇爺食府 Royal House,九龍城賈炳達道128號九龍城廣場1樓126號舖,$101-200,粵菜 (廣東),多國菜,0
金嘉豐打冷小菜,九龍城龍崗道37-39號地下,$51-100,川菜 (四川),粉麵/米線,0
新金華燒味滷水專門店,九龍城衙前圍道80號地下C舖,$50以下,粵菜 (廣東),京川滬,0
食聚福私房菜,九龍城城南道39-41號地下,$51-100,中菜館,潮州菜,0
松記辣蟹 Chong Kee Spicy Crab,九龍城福佬村道63號地舖,$51-100,外賣店,粵菜 (廣東),0
食德棧 Yummy food,九龍城獅子石道27號地下,$50以下,粵菜 (廣東),中菜館,0
港南湘蜀食堂,九龍城沐翠街晴朗商場地下B19舖,$51-100,粵菜 (廣東),粵菜 (廣東),2
和記隆 Wo Kee Lung,九龍城打鼓嶺道7號地下,$50以下,滬菜 (上海),雲吞/餃子,8
良辰吉時 Good Day Good Time,九龍城獅子石道93號地舖3號,$50以下,川菜 (四川),湘菜 (湖南),0
「蘇太名醬」專門店 XO-Sauce,九龍城侯王道97號C地舖,$50以下,潮州菜,唐餅,0
葉盛行潮州食品公司 Yip Shing Hong  Food Company,九龍城衙前塱道68號地舖,$50以下,台灣菜,台式飲品,0
千味茶坊,九龍城衙前圍道21號A1舖,$50以下,粵菜 (廣東),網店/食品分銷,0
有口福 Lucky Food (已搬遷),九龍城衙前圍道54號,$51-100,潮州菜,中式包點,96
地茂館粥麵燒臘茶餐廳 (已搬遷),九龍城福佬村道33-35號,$50以下,台灣菜,台式飲品,14
湘川閣 (已搬遷),九龍城打鼓嶺道15號地舖,$101-200,粵菜 (廣東),多國菜,9
台灣蘋果姐姐牛肉麵滷肉飯 (已搬遷),九龍城城南道41號地下,$50以下,川菜 (四川),川菜 (四川),3
品潮軒菜館 Pan Chiu Hin Restaurant (已搬遷),九龍城九龍城獅子石道19-21號,$101-200,川菜 (四川),湘菜 (湖南),10
觀自在素食 Bodhisattva Vegetarian Restaurant (已搬遷),九龍城賈炳達道128號九龍城廣場B1層B107-108號舖,$51-100,台灣菜,台式飲品,16
輝哥火鍋 Fai Gor Seafood Hot Pot Restaurant (已搬遷),九龍城福佬村道82-84號地下,$201-400,中菜館,潮州菜,40
松記辣蟹 Chong Kee Spicy Crab (已搬遷),九龍城獅子石道13號地下,$51-100,粵菜 (廣東),素食,19
風味館海鮮私房菜 (裝修中),九龍城打鼓嶺道70-72號地舖,$201-400,粵菜 (廣東),火鍋,23
城寨風味 Wall City Flavor,九龍城南角道6-6A地下,$101-200,川菜 (四川),川菜 (四川),183
清真牛肉館 Islam Food,九龍城龍崗道 1 號,$51-100,粵菜 (廣東),多國菜,473
城寨風味 Wall City Flavor,九龍城南角道6-6A地下,$101-200,粵菜 (廣東),點心,183
黃明記粥粉麵家 Wong Ming Kee,九龍城啟德道80號地下,$50以下,粵菜 (廣東),火鍋,74
杏香園 Hang Heong Un,九龍城衙前圍道74號地下,$50以下,粵菜 (廣東),粉麵/米線,21
嘉豐點心專門店,九龍城啟德道19號地下,$50以下,中菜館,潮州菜,20
雞皇 King of Chicken,九龍城獅子石道40號地舖,$201-400,粵菜 (廣東),點心,16
九龍城同撈同煲火鍋 Happy Together Hotpot,九龍城打鼓嶺道70-72號地舖,$201-400,粵菜 (廣東),火鍋,25
有米鍋粥底海鮮火鍋 Rich Pot,九龍城侯王道61-63號地舖,$101-200,潮州菜,潮州菜,8
樂口福酒家 Lok Hau Fook Restaurant,九龍城侯王道1-3號,$201-400,粵菜 (廣東),火鍋,53
牛元帥粉麵 Cow Marshal Restaurant,九龍城賈炳達道49號地下,$50以下,中菜館,潮州菜,13
品潮軒 Ban Chiu Him,九龍城沙浦道83號御豪門地下2&3號舖,$101-200,潮州菜,茶餐廳/冰室,8
添樂園 Tim Lok Yuen Eating House,九龍城福佬村道4號地下,$50以下,粵菜 (廣東),點心,49
新三得火鍋海鮮酒家 Sun Sham Tak Seafood Restaurant,九龍城侯王道57-59號地下及閣樓,$101-200,粵菜 (廣東),點心,21
富豪坊 Regal Terrace,九龍城沙浦道30-38號富豪東方酒店2樓,$101-200,粵菜 (廣東),火鍋,27
華園餃子館,九龍城獅子石道11號地下,$50以下,粵菜 (廣東),海鮮,9
御品薈 Royal Goods,九龍城南角道6-6A地下,$51-100,粵菜 (廣東),粉麵/米線,16
大城小廚 City Nice Kitchen,九龍城福佬村道33-35號地舖,$51-100,粵菜 (廣東),山珍海味,10
竹園富園海鮮飯店,九龍城太子道西454-456號地舖,$201-400,粵菜 (廣東),粉麵/米線,41
粗菜館 Tso Choi Restaurant,九龍城衙前圍道17號A地下,$101-200,中菜館,潮州菜,52
輝哥火鍋 Fai Gor Seafood Hot Pot Restaurant,九龍城福佬村道58號地舖,$101-200,粵菜 (廣東),中菜館,9
南記飯店 Nam Kee Restaurant,九龍城衙前塱道4號地下,$101-200,粵菜 (廣東),火鍋,82
燦記路邊雞海鮮飯店 Chan Kee Roadside Chicken Restaurant,九龍城南角道38-40號,$101-200,中菜館,潮州菜,28
貴嶼和記隆餅家,九龍城城南道59號地下,$50以下,粵菜 (廣東),點心,24
馬仔粉麵 Ma Chai,九龍城九龍城市政大廈3樓2號舖,$101-200,潮州菜,麵包店,28
全盛燒臘茶餐廳,九龍城衙前塱道40號地下,$50以下,粵菜 (廣東),點心,11
越粵棧 Yuet Yuet Chan,九龍城南角道48號地下,$51-100,粵菜 (廣東),燒臘,8
鳳華路邊雞飯店 Fung Wah Lo Bin Kei Restaurant,九龍城龍崗道20號地下,$51-100,粵菜 (廣東),越南菜,20
食得妙 Wonderful Restaurant,九龍城福佬村道64號,$101-200,粵菜 (廣東),點心,19
好彩海鮮酒家 Ho Choi Seafood Restaurant,九龍城賈炳達道128號九龍城廣場B1層B101-102號舖,$101-200,粵菜 (廣東),中菜館,19
元合,九龍城衙前塱道72號,$50以下,粵菜 (廣東),海鮮,16
馥苑海鮮酒家 Fook Yuen Seafood Restaurant,九龍城賈炳達道128號九龍城廣場4樓401號舖,$101-200,潮州菜,潮州菜,37
嘉豐點心專門店,九龍城南角道29號地舖,$50以下,粵菜 (廣東),海鮮,3
雄 聚一堂,九龍城福佬村道5-9號地下D舖,$51-100,粵菜 (廣東),點心,4
月光光 Moon River,九龍城沙浦道40-42號地下,$50以下,粵菜 (廣東),燒臘,3
蓮花健康素食,九龍城福佬村道39號地下,$50以下,粵菜 (廣東),燒臘,6
汕頭澄海老四鹵味專門店,九龍城衙前塱道50號地舖,$101-200,粵菜 (廣東),中菜館,4
松記辣蟹 Ching Kee Spicy Crab Restaurant,九龍城福佬村道63號地舖,$201-400,粵菜 (廣東),點心,2
新苑酒家 New Garden Restaurant,九龍城太子道西408號地舖,$101-200,粵菜 (廣東),中菜館,1
恭和堂 Kung Wo Tong,九龍城獅子石道79號地下,$50以下,粵菜 (廣東),燒臘,3
家正料 Home Food Plus,九龍城福佬村道95號地舖,$51-100,粵菜 (廣東),涼茶/龜苓膏,2
永富食品公司,九龍城侯王道47號地舖,$101-200,粵菜 (廣東),湯品,12
潮發白米雜貨,九龍城衙前塱道46號地下,$50以下,粵菜 (廣東),大閘蟹,3
鴻福堂 Hung Fook Tong,九龍城沐翠街晴朗商場地下 A018 號舖,$50以下,潮州菜,潮州菜,0
唯豐潮州食品,九龍城衙前塱道37號地下,$50以下,粵菜 (廣東),涼茶/龜苓膏,2
名城海鮮火鍋酒家 Ming City Seafood Restaurant,九龍城福佬村道93號,$101-200,潮州菜,潮州菜,14
潮家海鮮酒家,九龍城啟晴邨晴朗商場A區A102號舖,$51-100,粵菜 (廣東),火鍋,2
龍城私房菜 Dragon City Cuisine,九龍城獅子石道9號1樓,$201-400,中菜館,潮州菜,2
張和隆燒臘飯店,九龍城龍崗道65號,$50以下,粵菜 (廣東),私房菜,2
江仔點心 Kong's Dim Sum,九龍城晴朗商場A區A029號舖,$50以下,粵菜 (廣東),粵菜 (廣東),0
榮泰隆潮州餅家,九龍城衙前圍道44至50號金慧閣5號地舖,$50以下,粵菜 (廣東),點心,2
皇爺食府 Royal House,九龍城賈炳達道128號九龍城廣場1樓126號舖,$101-200,潮州菜,甜品/糖水,0
金嘉豐打冷小菜,九龍城龍崗道37-39號地下,$51-100,粵菜 (廣東),點心,0
新金華燒味滷水專門店,九龍城衙前圍道80號地下C舖,$50以下,中菜館,潮州菜,0
食聚福私房菜,九龍城城南道39-41號地下,$51-100,外賣店,粵菜 (廣東),0
松記辣蟹 Chong Kee Spicy Crab,九龍城福佬村道63號地舖,$51-100,粵菜 (廣東),中菜館,0
和記隆 Wo Kee Lung,九龍城打鼓嶺道7號地下,$50以下,粵菜 (廣東),粵菜 (廣東),8
葉盛行潮州食品公司 Yip Shing Hong  Food Company,九龍城衙前塱道68號地舖,$50以下,粵菜 (廣東),網店/食品分銷,0
地茂館粥麵燒臘茶餐廳 (已搬遷),九龍城福佬村道33-35號,$50以下,潮州菜,中式包點,14
品潮軒菜館 Pan Chiu Hin Restaurant (已搬遷),九龍城九龍城獅子石道19-21號,$101-200,粵菜 (廣東),燒臘,10
